Data;Hora UTC; Precipitacao;Radiacao;Temperatura;Temperatura Maxima;Temperatura Minima;Umidade do Ar;Vento Velocidade
2006-01-01;00:00;0.0;4.2;18.6;18.6;17.8;87.0;1.4
2006-01-01;01:00;0.0;4.2;17.5;18.7;17.3;92.0;1.2
2006-01-01;02:00;0.2;4.2;17.4;17.5;17.2;94.0;0.0
2006-01-01;03:00;0.0;4.2;17.1;17.9;17.1;91.0;0.0
2006-01-01;04:00;0.0;4.2;17.5;17.5;16.9;93.0;0.3
2006-01-01;05:00;0.0;4.2;18.0;18.1;17.4;84.0;1.7
2006-01-01;06:00;0.0;4.2;18.0;18.2;17.7;78.0;1.8
2006-01-01;07:00;0.0;4.2;17.3;18.1;17.1;80.0;1.1
2006-01-01;08:00;0.0;4.2;17.9;18.1;17.2;90.0;1.3
2006-01-01;09:00;0.0;4.2;18.1;18.1;17.8;80.0;1.3
2006-01-01;10:00;0.0;158.2;18.3;18.3;17.9;80.0;0.9
2006-01-01;11:00;0.0;925.7;20.8;20.8;18.3;70.0;1.8
2006-01-01;12:00;0.0;1871.6;21.8;22.0;20.6;63.0;4.2
2006-01-01;13:00;0.0;2813.5;24.0;24.0;21.6;62.0;3.8
2006-01-01;14:00;0.0;2829.9;23.4;24.1;22.9;63.0;5.0
2006-01-01;15:00;0.0;2628.8;23.5;24.7;23.4;64.0;4.0
2006-01-01;16:00;0.0;2935.5;24.8;25.7;23.4;60.0;3.9
2006-01-01;17:00;0.0;2270.1;22.6;25.8;22.6;66.0;5.3
2006-01-01;18:00;0.0;1160.9;20.9;22.5;20.4;76.0;4.1
2006-01-01;19:00;0.0;1981.6;23.7;23.7;20.8;67.0;3.5
2006-01-01;20:00;0.0;1352.0;23.7;24.2;23.0;64.0;3.3
2006-01-01;21:00;0.0;297.7;22.5;23.7;22.4;72.0;2.1
2006-01-01;22:00;0.0;79.6;21.3;22.5;21.3;77.0;1.9
2006-01-01;23:00;0.0;47.8;20.4;21.3;20.4;83.0;2.8
2006-01-02;00:00;0.0;31.9;20.1;20.4;19.9;85.0;2.3
2006-01-02;01:00;0.0;24.0;20.4;20.4;20.0;84.0;2.5
2006-01-02;02:00;0.0;20.0;19.8;20.6;19.7;85.0;2.3
2006-01-02;03:00;0.0;18.0;19.6;19.8;19.5;86.0;1.5
2006-01-02;04:00;0.0;17.0;19.3;19.6;18.9;86.0;1.6
2006-01-02;05:00;0.0;16.5;18.9;19.3;18.9;88.0;1.5
2006-01-02;06:00;0.0;16.2;18.7;18.9;18.7;89.0;1.1
2006-01-02;07:00;0.0;16.1;18.4;18.7;18.0;91.0;1.1
2006-01-02;08:00;0.0;16.0;18.7;18.9;18.4;86.0;1.7
2006-01-02;09:00;0.0;16.0;18.4;18.7;18.2;87.0;1.2
2006-01-02;10:00;0.0;474.1;20.1;20.2;18.4;82.0;1.5
2006-01-02;11:00;0.0;1294.0;21.7;21.7;20.1;76.0;2.2
2006-01-02;12:00;0.0;1915.5;23.2;23.4;21.6;68.0;4.4
2006-01-02;13:00;0.0;2972.3;24.1;24.4;22.9;67.0;3.8
2006-01-02;14:00;0.0;2733.6;24.8;25.2;23.7;63.0;3.8
2006-01-02;15:00;0.0;2990.1;26.0;26.6;24.5;58.0;3.7
2006-01-02;16:00;0.0;2949.1;26.0;27.0;25.1;58.0;3.7
2006-01-02;17:00;0.0;1511.5;25.2;26.0;25.2;58.0;4.7
2006-01-02;18:00;0.0;1707.3;25.4;25.8;25.2;57.0;4.2
2006-01-02;19:00;0.0;742.1;24.8;25.5;24.8;61.0;3.3
2006-01-02;20:00;4.4;171.6;19.3;24.8;19.3;92.0;3.2
2006-01-02;21:00;0.4;20.6;19.5;19.5;18.7;91.0;1.1
2006-01-02;22:00;0.0;6.1;19.4;19.8;19.3;85.0;1.5
2006-01-02;23:00;0.0;3.6;19.2;19.9;19.1;87.0;1.2
2006-01-03;00:00;0.0;2.4;19.0;19.8;18.8;90.0;1.8
2006-01-03;01:00;0.0;1.8;19.4;19.4;19.0;85.0;1.4
2006-01-03;02:00;0.0;1.5;19.0;19.5;18.9;88.0;1.1
2006-01-03;03:00;0.0;1.3;18.8;19.1;18.6;90.0;1.2
2006-01-03;04:00;0.0;1.2;18.7;19.2;18.6;89.0;0.9
2006-01-03;05:00;0.0;1.2;18.4;18.9;18.4;89.0;0.3
2006-01-03;06:00;0.0;1.2;19.1;19.5;18.4;86.0;1.2
2006-01-03;07:00;0.0;1.2;19.0;19.1;18.3;87.0;1.6
2006-01-03;08:00;0.0;1.2;19.5;19.6;18.9;82.0;1.1
2006-01-03;09:00;0.0;1.1;18.9;19.5;18.3;87.0;1.4
2006-01-03;10:00;0.0;190.1;19.6;19.6;18.5;86.0;0.6
2006-01-03;11:00;0.0;574.5;20.9;21.0;19.6;81.0;1.2
2006-01-03;12:00;0.0;580.1;20.7;21.0;20.2;84.0;2.4
2006-01-03;13:00;0.0;1478.7;22.3;22.3;20.7;78.0;3.1
2006-01-03;14:00;0.0;1688.0;23.1;23.2;22.3;73.0;2.5
2006-01-03;15:00;0.0;2780.1;25.0;25.0;23.1;67.0;3.0
2006-01-03;16:00;0.0;3861.7;26.4;26.4;24.7;57.0;3.3
2006-01-03;17:00;0.0;1553.3;20.1;26.8;20.1;77.0;7.3
2006-01-03;18:00;2.2;104.5;19.2;20.1;19.2;92.0;4.4
2006-01-03;19:00;4.2;60.2;18.7;19.2;18.7;91.0;4.0
2006-01-03;20:00;2.4;126.4;18.2;18.7;18.2;92.0;0.4
2006-01-03;21:00;0.6;148.2;18.6;18.6;18.2;91.0;0.8
2006-01-03;22:00;0.2;35.9;18.1;18.6;18.1;94.0;1.3
2006-01-03;23:00;0.0;22.0;18.1;18.4;18.0;94.0;1.2
2006-01-04;00:00;0.0;15.0;17.9;18.3;17.7;95.0;0.0
2006-01-04;01:00;0.0;11.5;18.6;18.6;17.8;95.0;1.4
2006-01-04;02:00;0.0;9.8;18.2;18.7;18.1;95.0;1.2
2006-01-04;03:00;0.2;8.9;18.0;18.3;18.0;96.0;0.2
2006-01-04;04:00;0.0;8.4;17.9;18.0;17.5;96.0;0.3
2006-01-04;05:00;0.0;8.2;17.6;18.0;17.5;96.0;0.9
2006-01-04;06:00;0.0;8.1;17.8;17.8;17.6;96.0;0.0
2006-01-04;07:00;0.0;8.0;17.9;18.1;17.7;95.0;0.2
2006-01-04;08:00;0.0;8.0;17.8;18.0;17.7;94.0;1.3
2006-01-04;09:00;0.0;8.0;17.6;17.8;17.5;96.0;0.0
2006-01-04;10:00;0.0;244.6;19.3;19.3;17.2;88.0;0.3
2006-01-04;11:00;0.0;754.1;20.4;20.9;19.3;81.0;1.0
2006-01-04;12:00;0.0;2072.6;22.6;23.0;20.4;64.0;2.3
2006-01-04;13:00;0.0;3310.3;23.2;23.8;22.6;66.0;3.0
2006-01-04;14:00;0.0;3337.2;24.9;24.9;23.3;61.0;2.0
2006-01-04;15:00;0.0;3571.5;25.3;25.9;24.4;59.0;2.5
2006-01-04;16:00;0.0;1979.1;25.5;26.0;24.6;59.0;2.2
2006-01-04;17:00;0.0;1877.1;25.7;26.6;25.2;55.0;2.2
2006-01-04;18:00;0.0;1387.1;25.6;26.5;25.5;57.0;3.7
2006-01-04;19:00;0.0;1120.3;22.7;26.0;22.6;67.0;5.6
2006-01-04;20:00;0.0;706.0;22.3;23.0;22.3;68.0;2.9
2006-01-04;21:00;0.0;324.3;22.1;22.3;22.1;69.0;1.4
2006-01-04;22:00;0.0;55.9;21.4;22.1;21.4;73.0;1.7
2006-01-04;23:00;0.0;29.0;20.5;21.5;20.5;77.0;1.4
2006-01-05;00:00;0.0;15.6;20.4;20.6;20.1;81.0;1.1
2006-01-05;01:00;0.0;8.8;20.1;20.4;20.0;82.0;1.1
2006-01-05;02:00;0.0;5.4;20.2;20.3;20.1;82.0;1.3
2006-01-05;03:00;0.0;3.8;19.8;20.3;19.8;84.0;1.4
2006-01-05;04:00;0.0;3.0;19.1;19.8;19.1;88.0;1.4
2006-01-05;05:00;0.0;2.6;18.9;19.1;18.8;90.0;0.9
2006-01-05;06:00;0.0;2.4;18.9;19.0;18.8;89.0;1.1
2006-01-05;07:00;0.0;2.2;18.9;19.1;18.8;86.0;1.0
2006-01-05;08:00;0.0;2.2;18.3;18.9;18.3;91.0;0.0
2006-01-05;09:00;0.0;2.1;18.1;18.4;17.8;93.0;0.0
2006-01-05;10:00;0.0;264.2;20.1;20.1;18.1;84.0;1.2
2006-01-05;11:00;0.0;904.4;21.1;21.2;20.1;81.0;1.1
2006-01-05;12:00;0.0;1129.2;23.2;23.3;21.1;70.0;0.2
2006-01-05;13:00;0.0;2233.1;23.8;24.5;22.5;68.0;1.7
2006-01-05;14:00;0.2;1479.7;24.1;24.5;21.6;70.0;1.3
2006-01-05;15:00;0.0;2026.0;24.1;25.8;23.4;71.0;1.7
2006-01-05;16:00;0.0;2384.6;23.9;24.8;23.9;70.0;3.1
2006-01-05;17:00;0.4;770.9;21.7;24.0;21.5;80.0;2.0
2006-01-05;18:00;2.8;617.0;20.8;21.9;20.2;87.0;1.1
2006-01-05;19:00;0.2;255.6;20.6;21.1;20.6;90.0;0.7
2006-01-05;20:00;10.8;20.6;17.2;20.6;17.1;94.0;4.0
2006-01-05;21:00;4.0;16.7;17.4;17.5;17.1;93.0;2.0
2006-01-05;22:00;1.4;4.1;17.8;17.8;17.4;94.0;1.7
2006-01-05;23:00;1.0;5.8;17.5;17.9;17.4;95.0;0.6
2006-01-06;00:00;0.4;6.6;17.3;17.6;17.3;94.0;1.4
2006-01-06;01:00;0.0;7.0;17.6;17.7;17.3;94.0;0.0
2006-01-06;02:00;0.0;7.2;17.6;17.7;17.5;95.0;1.3
2006-01-06;03:00;0.2;7.4;17.5;17.7;17.5;95.0;0.9
2006-01-06;04:00;0.0;7.4;17.5;17.5;17.4;96.0;0.7
2006-01-06;05:00;0.2;7.4;17.6;17.6;17.5;95.0;0.0
2006-01-06;06:00;0.0;7.4;17.4;17.6;17.2;96.0;0.0
2006-01-06;07:00;0.2;7.4;17.5;17.7;17.4;96.0;2.2
2006-01-06;08:00;0.0;7.4;17.1;17.5;17.1;96.0;2.0
2006-01-06;09:00;0.0;7.5;17.1;17.2;17.0;96.0;1.8
2006-01-06;10:00;0.0;143.4;17.3;17.3;17.0;96.0;2.0
2006-01-06;11:00;0.0;411.9;17.8;17.8;17.3;93.0;1.8
2006-01-06;12:00;0.0;586.5;18.6;18.6;17.8;87.0;1.5
2006-01-06;13:00;0.0;1222.5;20.8;20.8;18.6;78.0;0.1
2006-01-06;14:00;0.0;943.6;21.5;21.5;20.1;73.0;0.3
2006-01-06;15:00;0.0;2613.7;22.1;23.2;21.2;75.0;2.3
2006-01-06;16:00;0.0;1103.7;22.1;23.2;21.7;75.0;2.5
2006-01-06;17:00;8.8;499.1;20.0;22.6;18.9;90.0;0.2
2006-01-06;18:00;1.0;549.6;20.3;20.4;20.0;88.0;2.4
2006-01-06;19:00;0.0;1339.2;21.5;21.8;20.3;87.0;3.0
2006-01-06;20:00;3.0;406.7;19.9;21.5;19.6;92.0;2.8
2006-01-06;21:00;0.2;377.6;19.1;20.2;18.6;91.0;1.9
2006-01-06;22:00;0.0;157.6;18.8;19.3;18.7;92.0;2.7
2006-01-06;23:00;0.0;81.8;18.6;18.8;18.6;94.0;3.1
2006-01-07;00:00;0.0;43.8;18.5;18.8;18.5;93.0;3.5
