Data;Hora UTC; Precipitacao;Radiacao;Temperatura;Temperatura Maxima;Temperatura Minima;Umidade do Ar;Vento Velocidade
2007-01-02;02:00;0.0;6.8;18.3;18.8;18.3;95.0;0.3
2007-01-02;03:00;0.0;5.8;18.6;18.6;18.3;96.0;0.0
2007-01-02;04:00;0.0;5.3;18.3;18.9;18.3;95.0;0.0
2007-01-02;05:00;0.0;5.0;18.3;18.6;18.3;95.0;1.3
2007-01-02;06:00;0.0;4.9;18.4;18.6;18.2;96.0;0.8
2007-01-02;07:00;0.0;4.8;18.6;18.9;18.4;94.0;0.8
2007-01-02;08:00;0.0;4.8;18.4;18.6;18.2;95.0;2.1
2007-01-02;09:00;0.0;4.8;18.1;18.4;17.7;96.0;0.9
2007-01-02;10:00;0.0;231.6;19.0;19.0;18.1;95.0;1.0
2007-01-02;11:00;0.0;773.8;20.7;20.7;19.0;84.0;1.7
2007-01-02;12:00;0.0;667.8;20.7;20.9;20.5;85.0;2.5
2007-01-02;13:00;0.0;1085.4;21.5;21.6;20.7;82.0;2.2
2007-01-02;14:00;0.0;1705.2;21.9;22.1;21.3;83.0;2.7
2007-01-02;15:00;0.0;2445.9;23.1;23.1;22.0;76.0;3.0
2007-01-02;16:00;0.0;2804.1;24.2;25.0;23.0;72.0;2.9
2007-01-02;17:00;0.0;1581.8;23.1;24.7;23.1;71.0;1.5
2007-01-02;18:00;6.8;1106.4;21.4;23.1;19.4;84.0;2.4
2007-01-02;19:00;0.0;1430.2;23.4;23.6;21.4;72.0;2.5
2007-01-02;20:00;0.0;1660.6;24.2;24.9;23.4;64.0;2.1
2007-01-02;21:00;0.0;297.5;23.5;24.2;23.5;72.0;1.8
2007-01-02;22:00;0.0;84.4;22.5;23.6;22.5;81.0;1.6
2007-01-02;23:00;0.0;43.4;21.7;22.6;21.7;86.0;1.8
2007-01-03;00:00;0.0;23.0;21.3;21.7;21.3;83.0;1.8
2007-01-03;01:00;0.0;12.8;21.3;21.5;21.2;87.0;1.8
2007-01-03;02:00;0.0;7.6;21.1;21.3;21.1;87.0;1.5
2007-01-03;03:00;0.0;5.0;20.7;21.1;20.7;90.0;2.0
2007-01-03;04:00;0.0;3.8;20.4;20.7;20.3;91.0;1.7
2007-01-03;05:00;0.0;3.2;19.5;20.4;19.4;91.0;1.3
2007-01-03;06:00;0.0;2.8;19.3;19.6;19.3;90.0;2.3
2007-01-03;07:00;0.0;2.6;19.3;19.3;18.7;93.0;0.4
2007-01-03;08:00;0.0;2.6;18.9;19.5;18.6;94.0;0.0
2007-01-03;09:00;0.0;2.5;19.6;19.6;18.9;93.0;1.0
2007-01-03;10:00;0.0;217.5;20.5;20.5;19.5;92.0;2.0
2007-01-03;11:00;0.0;559.2;21.0;21.0;20.4;90.0;2.9
2007-01-03;12:00;0.0;1522.0;21.6;22.0;20.9;82.0;4.1
2007-01-03;13:00;0.2;1769.0;22.3;22.6;21.3;82.0;2.6
2007-01-03;14:00;0.0;2276.7;24.3;24.3;22.1;71.0;2.4
2007-01-03;15:00;0.0;2822.1;25.4;25.6;24.0;66.0;1.9
2007-01-03;16:00;0.0;2631.1;25.1;26.3;24.9;67.0;3.2
2007-01-03;17:00;0.2;582.5;24.6;25.2;24.4;66.0;2.1
2007-01-03;18:00;0.4;194.0;19.6;24.7;19.2;89.0;1.9
2007-01-03;19:00;1.0;55.9;18.9;20.1;18.9;91.0;0.2
2007-01-03;20:00;1.8;44.1;18.8;19.2;18.8;92.0;1.9
2007-01-03;21:00;1.0;115.1;19.2;19.2;18.7;92.0;1.3
2007-01-03;22:00;0.0;22.8;19.1;19.5;18.9;92.0;0.5
2007-01-03;23:00;0.2;11.5;19.0;19.2;19.0;94.0;2.2
2007-01-04;00:00;0.0;5.8;18.8;19.0;18.8;93.0;0.7
2007-01-04;01:00;0.0;2.9;18.7;18.9;18.4;92.0;0.7
2007-01-04;02:00;0.0;1.5;18.5;19.1;18.3;93.0;0.3
2007-01-04;03:00;0.0;0.8;18.6;18.8;18.4;93.0;1.2
2007-01-04;04:00;0.0;0.4;18.1;18.6;18.1;94.0;1.3
2007-01-04;05:00;0.0;0.2;18.3;18.4;18.0;93.0;1.5
2007-01-04;06:00;0.0;0.2;18.2;18.4;18.2;93.0;0.6
2007-01-04;07:00;0.0;0.2;18.1;18.6;18.0;93.0;0.1
2007-01-04;08:00;0.0;0.2;18.1;18.2;18.0;94.0;0.2
2007-01-04;09:00;0.0;0.1;18.2;18.3;17.9;94.0;0.5
2007-01-04;10:00;0.0;194.7;18.8;18.8;18.2;90.0;1.3
2007-01-04;11:00;0.0;472.3;19.9;19.9;18.8;84.0;1.7
2007-01-04;12:00;0.0;1340.7;21.5;21.5;19.9;79.0;3.9
2007-01-04;13:00;0.0;1003.7;19.6;21.6;19.5;82.0;5.6
2007-01-04;14:00;0.0;2588.4;21.9;22.2;18.9;76.0;3.8
2007-01-04;15:00;0.0;3469.8;23.0;23.9;21.6;71.0;5.4
2007-01-04;16:00;0.0;3046.2;24.0;24.3;22.1;63.0;3.2
2007-01-04;17:00;0.0;2766.1;25.2;25.4;23.8;57.0;3.4
2007-01-04;18:00;0.0;2735.5;25.4;26.3;25.2;50.0;5.2
2007-01-04;19:00;0.0;2505.1;25.2;25.6;24.4;58.0;3.8
2007-01-04;20:00;0.0;1913.4;24.8;25.4;24.5;63.0;4.2
2007-01-04;21:00;0.0;729.8;24.1;24.9;24.1;66.0;4.2
2007-01-04;22:00;0.0;98.9;22.7;24.1;22.7;71.0;2.2
2007-01-04;23:00;0.0;67.0;22.5;22.8;22.4;67.0;2.5
2007-01-05;00:00;0.0;51.0;22.0;22.9;21.9;71.0;1.7
2007-01-05;01:00;0.0;43.0;21.6;22.0;21.5;75.0;1.5
2007-01-05;02:00;0.0;39.0;20.9;21.6;20.9;80.0;1.8
2007-01-05;03:00;0.0;37.0;20.3;21.0;20.3;81.0;2.5
2007-01-05;04:00;0.0;36.0;19.8;20.3;19.8;83.0;1.9
2007-01-05;05:00;0.0;35.6;19.4;19.8;19.4;85.0;1.9
2007-01-05;06:00;0.0;35.4;19.3;19.4;19.2;88.0;1.2
2007-01-05;07:00;0.0;35.2;19.1;19.4;19.1;89.0;1.2
2007-01-05;08:00;0.0;35.2;19.4;19.4;19.1;87.0;1.6
2007-01-05;09:00;0.0;35.2;19.5;19.6;19.4;84.0;1.3
2007-01-05;10:00;0.0;35.1;19.9;20.0;19.5;79.0;1.0
2007-01-05;11:00;0.0;268.6;21.0;21.0;19.9;73.0;0.6
2007-01-05;12:00;0.0;1302.1;23.5;24.4;21.0;62.0;0.6
2007-01-05;13:00;0.0;3128.1;25.5;25.9;23.5;57.0;3.3
2007-01-05;14:00;0.0;2579.7;25.6;26.7;25.3;58.0;3.6
2007-01-05;15:00;0.0;1765.8;25.6;25.9;24.7;60.0;2.8
2007-01-05;16:00;0.0;1131.2;25.4;26.0;25.3;56.0;2.6
2007-01-05;17:00;0.0;1186.6;26.6;26.6;25.3;58.0;2.1
2007-01-05;18:00;0.0;1586.8;25.8;27.4;25.8;58.0;2.8
2007-01-05;19:00;0.0;467.2;23.2;25.9;22.7;77.0;0.8
2007-01-05;20:00;0.0;257.9;22.6;23.4;22.6;71.0;3.9
2007-01-05;21:00;1.8;132.9;19.9;22.6;19.3;82.0;1.1
2007-01-05;22:00;0.0;41.8;20.5;20.5;19.6;80.0;1.8
2007-01-05;23:00;0.0;24.0;20.4;20.6;20.0;80.0;1.9
2007-01-06;00:00;0.0;15.2;20.3;20.7;20.2;85.0;2.7
2007-01-06;01:00;1.4;10.8;19.5;20.3;19.5;87.0;2.3
2007-01-06;02:00;0.2;8.6;19.2;19.5;19.1;91.0;0.0
2007-01-06;03:00;0.2;7.4;18.8;19.4;18.8;93.0;0.0
2007-01-06;04:00;0.0;6.8;18.8;19.0;18.6;93.0;1.0
2007-01-06;05:00;0.0;6.6;18.8;19.1;18.7;93.0;1.1
2007-01-06;06:00;0.0;6.4;19.1;19.4;18.8;94.0;0.7
2007-01-06;07:00;0.0;6.4;18.8;19.1;18.5;95.0;0.0
2007-01-06;08:00;0.0;6.4;18.6;18.8;18.6;96.0;0.7
2007-01-06;09:00;0.0;6.3;18.2;18.6;18.2;95.0;1.1
2007-01-06;10:00;0.0;245.8;19.0;19.0;18.2;92.0;1.0
2007-01-06;11:00;0.0;820.9;20.3;20.3;19.0;86.0;1.2
2007-01-06;12:00;0.0;1916.5;21.7;22.2;20.3;80.0;2.9
2007-01-06;13:00;0.0;2693.1;23.5;23.6;21.6;74.0;2.7
2007-01-06;14:00;0.0;2319.4;24.3;25.2;23.3;68.0;3.5
2007-01-06;15:00;0.2;1142.5;23.9;24.4;23.1;71.0;3.2
2007-01-06;16:00;0.0;783.6;23.9;23.9;23.4;71.0;1.5
2007-01-06;17:00;0.0;888.7;24.4;24.4;23.8;67.0;3.1
2007-01-06;18:00;0.0;2032.7;25.1;25.6;24.3;62.0;3.5
2007-01-06;19:00;0.0;867.0;24.9;25.3;24.6;62.0;2.7
2007-01-06;20:00;0.0;680.1;24.0;25.0;23.9;70.0;3.2
2007-01-06;21:00;0.0;302.2;21.3;24.0;21.3;75.0;3.5
2007-01-06;22:00;6.6;1.2;19.4;21.2;19.2;93.0;3.8
2007-01-06;23:00;1.8;47.8;18.7;19.4;18.7;94.0;2.7
2007-01-07;00:00;4.0;71.2;18.3;18.7;18.2;94.0;1.0
2007-01-07;01:00;2.8;82.8;18.6;18.6;18.3;95.0;1.7
2007-01-07;02:00;1.6;88.6;18.8;18.8;18.5;95.0;1.4
2007-01-07;03:00;1.2;91.6;18.9;18.9;18.7;95.0;0.4
2007-01-07;04:00;0.4;93.0;18.9;18.9;18.9;95.0;0.8
2007-01-07;05:00;0.0;93.8;18.8;19.0;18.8;95.0;0.7
2007-01-07;06:00;0.4;94.2;18.8;18.8;18.7;96.0;1.0
2007-01-07;07:00;0.8;94.4;17.9;18.9;17.9;94.0;3.6
2007-01-07;08:00;0.2;94.4;17.4;17.9;17.4;93.0;2.7
2007-01-07;09:00;0.0;94.4;17.5;17.6;17.3;94.0;1.2
2007-01-07;10:00;0.0;94.5;17.9;17.9;17.5;94.0;1.5
2007-01-07;11:00;0.2;286.3;18.4;18.4;17.9;94.0;3.2
2007-01-07;12:00;0.0;390.1;18.6;18.7;18.4;94.0;3.3
2007-01-07;13:00;1.6;544.8;18.8;18.8;18.4;93.0;3.7
2007-01-07;14:00;0.2;1243.1;19.9;19.9;18.8;84.0;5.1
2007-01-07;15:00;0.0;1849.1;21.8;22.0;19.9;76.0;4.2
2007-01-07;16:00;0.0;2637.5;22.9;23.0;21.6;71.0;3.3
2007-01-07;17:00;0.0;2248.2;24.1;24.1;22.6;63.0;2.1
2007-01-07;18:00;0.0;1851.4;24.1;24.4;23.8;63.0;1.9
2007-01-07;19:00;0.0;650.7;23.4;24.4;23.4;66.0;2.0
2007-01-07;20:00;0.0;526.4;22.3;23.4;22.2;75.0;2.5
2007-01-07;21:00;0.0;277.2;21.6;22.4;21.4;73.0;2.7
2007-01-07;22:00;0.0;55.5;20.7;21.7;20.7;76.0;1.6
2007-01-07;23:00;0.0;29.2;20.5;20.9;20.5;80.0;1.5
2007-01-08;00:00;0.0;16.1;19.9;20.5;19.9;81.0;1.9
2007-01-08;01:00;0.0;9.6;18.3;19.9;18.0;89.0;0.0
2007-01-08;02:00;0.0;6.3;18.6;19.5;18.3;83.0;0.7
2007-01-08;03:00;0.0;4.6;18.0;18.6;17.3;86.0;0.9
2007-01-08;04:00;0.0;3.8;18.3;18.3;16.9;90.0;0.3
2007-01-08;05:00;0.0;3.4;17.1;18.5;16.8;94.0;0.5
2007-01-08;06:00;0.0;3.2;17.6;17.8;17.1;94.0;0.1
2007-01-08;07:00;0.0;3.1;17.6;17.7;17.2;94.0;0.1
2007-01-08;08:00;0.0;3.0;17.2;18.2;17.2;94.0;0.1
2007-01-08;09:00;0.0;3.0;17.3;17.5;16.9;95.0;0.0
2007-01-08;10:00;0.0;382.7;19.8;19.8;17.3;90.0;0.1
2007-01-08;11:00;0.0;968.8;21.9;22.0;19.8;78.0;0.8
2007-01-08;12:00;0.0;1445.7;23.4;23.7;21.8;67.0;1.3
2007-01-08;13:00;0.0;2493.7;25.2;25.2;23.3;59.0;2.0
2007-01-08;14:00;0.0;2748.8;25.9;26.6;25.0;59.0;3.1
2007-01-08;15:00;0.0;1700.9;26.1;26.4;25.3;58.0;2.7
2007-01-08;16:00;0.0;1531.5;25.6;26.7;25.6;59.0;5.2
2007-01-08;17:00;0.0;1543.7;24.4;25.6;23.9;69.0;3.0
2007-01-08;18:00;0.0;2342.9;23.5;25.0;22.5;68.0;4.0
2007-01-08;19:00;0.0;1320.6;23.9;25.7;23.4;69.0;1.8
2007-01-08;20:00;0.0;596.7;24.1;24.4;23.9;69.0;1.6
2007-01-08;21:00;0.0;425.1;23.3;24.3;23.3;76.0;1.4
2007-01-08;22:00;0.0;66.7;22.1;23.3;21.8;81.0;0.4
2007-01-08;23:00;0.0;36.9;21.2;22.1;20.9;84.0;0.7
2007-01-09;00:00;0.0;22.0;21.2;21.6;20.6;84.0;0.0
2007-01-09;01:00;0.0;14.6;21.3;22.0;20.6;83.0;1.7
2007-01-09;02:00;0.0;10.8;20.9;21.3;20.6;88.0;1.5
2007-01-09;03:00;0.0;9.0;20.3;21.0;20.2;87.0;0.6
2007-01-09;04:00;0.0;8.0;20.1;20.5;19.8;86.0;0.8
2007-01-09;05:00;0.0;7.6;20.5;20.5;19.6;85.0;1.8
2007-01-09;06:00;0.0;7.4;19.5;20.5;19.5;88.0;0.6
2007-01-09;07:00;0.0;7.2;18.3;19.5;18.2;93.0;0.6
2007-01-09;08:00;0.0;7.2;18.6;18.6;17.8;95.0;0.6
2007-01-09;09:00;0.0;7.1;19.4;19.4;18.5;90.0;1.3
2007-01-09;10:00;0.0;356.8;20.6;20.6;18.6;88.0;0.2
2007-01-09;11:00;0.0;1022.2;22.4;22.5;20.6;78.0;1.7
2007-01-09;12:00;0.0;2101.4;24.2;24.2;22.4;72.0;2.4
2007-01-09;13:00;0.0;2789.7;25.3;25.6;24.1;62.0;3.0
2007-01-09;14:00;0.0;3570.7;26.5;26.5;25.3;59.0;2.5
2007-01-09;15:00;0.0;3866.6;27.2;27.8;26.3;48.0;1.9
2007-01-09;16:00;0.0;3790.5;28.0;28.7;27.2;49.0;1.8
2007-01-09;17:00;0.0;3665.7;28.3;29.5;27.8;42.0;1.6
2007-01-09;18:00;0.0;2560.1;28.0;29.5;27.2;52.0;3.3
2007-01-09;19:00;0.0;1897.1;28.1;28.9;27.4;47.0;1.7
2007-01-09;20:00;0.0;827.9;27.2;28.9;26.8;49.0;1.2
2007-01-09;21:00;0.0;366.2;26.7;27.2;26.5;51.0;0.5
2007-01-09;22:00;0.0;72.6;25.5;26.8;25.5;65.0;1.8
2007-01-09;23:00;0.0;75.8;23.9;25.6;23.7;70.0;1.9
2007-01-10;00:00;0.0;77.4;22.7;24.0;22.7;72.0;1.2
2007-01-10;01:00;0.0;78.2;22.3;22.8;22.2;74.0;1.6
2007-01-10;02:00;0.0;78.6;21.9;22.4;21.5;80.0;0.0
2007-01-10;03:00;0.0;78.8;22.8;22.8;21.7;74.0;1.4
2007-01-10;04:00;0.0;78.9;21.7;22.8;21.7;78.0;1.3
2007-01-10;05:00;0.0;79.0;21.5;21.9;21.3;80.0;0.5
2007-01-10;06:00;0.0;79.0;20.6;21.9;20.6;85.0;0.0
2007-01-10;07:00;0.0;79.0;21.6;21.7;20.6;80.0;1.9
2007-01-10;08:00;0.0;79.0;20.7;21.7;20.4;86.0;0.6
2007-01-10;09:00;0.0;79.0;21.3;21.6;20.6;83.0;1.1
2007-01-10;10:00;0.0;79.1;21.9;21.9;21.2;81.0;1.2
2007-01-10;11:00;0.0;550.4;22.8;23.2;21.9;77.0;1.8
2007-01-10;12:00;0.0;1529.5;24.6;24.6;22.7;72.0;2.2
2007-01-10;13:00;0.0;2468.8;25.8;25.8;24.5;64.0;3.1
2007-01-10;14:00;0.0;3222.7;26.6;26.8;25.5;60.0;2.7
2007-01-10;15:00;0.0;2873.5;27.0;27.2;26.2;58.0;1.7
2007-01-10;16:00;0.2;1085.8;22.9;27.1;22.9;81.0;3.5
2007-01-10;17:00;0.8;435.8;19.5;22.9;19.3;88.0;3.6
2007-01-10;18:00;0.2;913.9;22.2;22.4;19.5;78.0;2.5
2007-01-10;19:00;0.0;213.6;21.9;22.5;21.3;80.0;1.9
2007-01-10;20:00;0.0;23.6;20.3;22.0;20.3;89.0;3.7
2007-01-10;21:00;0.2;75.5;20.6;20.7;20.3;89.0;1.3
2007-01-10;22:00;0.0;38.0;20.7;20.7;20.5;90.0;1.3
2007-01-10;23:00;0.0;133.6;20.1;20.7;20.1;91.0;2.4
2007-01-11;00:00;0.0;181.4;19.8;20.1;19.8;90.0;1.7
2007-01-11;01:00;0.0;205.3;19.5;20.2;19.5;88.0;2.2
2007-01-11;02:00;0.0;217.2;19.1;19.5;18.9;90.0;1.4
2007-01-11;03:00;0.0;223.2;18.8;19.1;18.7;91.0;1.9
2007-01-11;04:00;0.0;226.2;19.0;19.0;18.5;91.0;2.0
2007-01-11;05:00;0.0;227.7;19.4;19.4;19.0;89.0;2.1
2007-01-11;06:00;0.0;228.4;19.4;19.8;19.2;85.0;2.0
2007-01-11;07:00;0.0;228.8;19.0;19.9;19.0;88.0;1.4
2007-01-11;08:00;0.0;229.0;18.8;19.2;18.8;88.0;1.8
2007-01-11;09:00;0.0;229.1;19.0;19.0;18.5;87.0;0.8
2007-01-11;10:00;0.0;229.2;20.3;20.3;19.0;81.0;1.3
2007-01-11;11:00;0.0;500.2;21.2;21.2;20.3;79.0;1.6
2007-01-11;12:00;0.0;1536.4;23.4;23.5;21.2;72.0;2.0
2007-01-11;13:00;0.0;2553.1;25.0;25.0;23.1;66.0;1.6
2007-01-11;14:00;0.0;2743.9;26.5;26.5;25.0;62.0;1.2
2007-01-11;15:00;0.6;516.6;21.1;27.0;21.1;87.0;1.1
2007-01-11;16:00;0.4;587.9;21.0;21.2;20.3;82.0;0.8
2007-01-11;17:00;0.0;2003.9;23.6;24.2;21.0;73.0;4.4
2007-01-11;18:00;0.0;1824.7;24.7;26.2;23.6;63.0;3.0
2007-01-11;19:00;0.0;2128.4;26.2;26.4;24.4;53.0;2.9
2007-01-11;20:00;0.0;636.1;24.5;26.2;24.4;62.0;2.0
2007-01-11;21:00;0.0;224.0;22.1;24.5;22.1;84.0;3.5
2007-01-11;22:00;0.0;37.7;21.1;22.1;21.1;87.0;4.7
2007-01-11;23:00;0.2;132.6;19.9;21.1;19.9;91.0;3.6
2007-01-12;00:00;0.0;180.1;19.5;20.0;19.5;89.0;2.0
2007-01-12;01:00;0.0;203.8;20.0;20.0;19.4;83.0;2.3
2007-01-12;02:00;0.0;215.7;20.2;20.3;19.9;82.0;3.7
2007-01-12;03:00;0.0;221.6;19.6;20.2;19.6;88.0;1.0
2007-01-12;04:00;0.0;224.6;19.3;19.7;19.3;90.0;1.2
2007-01-12;05:00;0.0;226.1;19.5;19.7;19.2;89.0;1.1
2007-01-12;06:00;0.0;226.8;19.7;19.8;19.2;85.0;1.6
2007-01-12;07:00;0.0;227.2;20.0;20.0;19.7;84.0;1.0
2007-01-12;08:00;0.0;227.4;19.5;20.1;19.5;89.0;2.3
2007-01-12;09:00;0.0;227.5;18.9;19.5;18.8;91.0;0.7
2007-01-12;10:00;0.0;227.6;19.6;19.6;18.8;86.0;2.7
2007-01-12;11:00;0.0;640.5;20.4;20.4;19.6;81.0;1.8
2007-01-12;12:00;0.0;1462.3;23.5;23.5;20.4;67.0;0.7
2007-01-12;13:00;0.0;2655.3;24.8;24.8;23.0;60.0;1.5
2007-01-12;14:00;0.0;3393.4;25.9;26.0;24.7;55.0;1.6
2007-01-12;15:00;0.0;3744.1;26.5;27.5;25.6;57.0;2.4
2007-01-12;16:00;0.0;3221.1;27.5;27.7;25.9;52.0;1.8
2007-01-12;17:00;0.0;2187.9;27.1;28.8;26.9;55.0;1.7
2007-01-12;18:00;0.0;506.2;22.3;27.6;22.3;77.0;7.0
2007-01-12;19:00;6.4;592.8;21.3;22.3;19.5;87.0;3.1
2007-01-12;20:00;0.0;1491.6;23.0;23.2;21.3;85.0;1.3
2007-01-12;21:00;0.0;479.2;23.3;23.7;23.0;78.0;2.9
2007-01-12;22:00;0.0;112.4;22.0;23.3;22.0;83.0;1.6
2007-01-12;23:00;0.0;170.2;21.3;22.0;21.3;86.0;2.3
2007-01-13;00:00;0.0;199.0;20.8;21.3;20.8;90.0;2.0
2007-01-13;01:00;0.0;213.4;20.6;21.1;20.6;90.0;2.0
2007-01-13;02:00;0.0;220.6;20.5;20.7;20.4;89.0;1.9
2007-01-13;03:00;0.0;224.2;20.9;21.0;20.5;87.0;2.2
2007-01-13;04:00;0.0;226.0;20.5;20.9;20.5;90.0;3.2
2007-01-13;05:00;0.0;227.0;20.0;20.5;20.0;92.0;3.3
2007-01-13;06:00;0.0;227.4;19.9;20.0;19.7;93.0;3.1
2007-01-13;07:00;0.0;227.6;19.6;19.9;19.6;94.0;2.7
2007-01-13;08:00;0.0;227.8;19.9;19.9;19.6;94.0;3.3
2007-01-13;09:00;0.0;227.8;19.7;20.1;19.6;93.0;3.4
2007-01-13;10:00;0.0;227.9;19.7;19.8;19.5;93.0;2.6
2007-01-13;11:00;0.0;512.7;20.6;20.6;19.7;93.0;2.8
2007-01-13;12:00;7.2;386.0;18.9;20.6;18.8;95.0;4.4
2007-01-13;13:00;7.8;147.2;18.9;19.1;18.8;96.0;2.5
2007-01-13;14:00;2.8;496.9;19.8;19.8;18.9;95.0;2.5
2007-01-13;15:00;0.2;1040.5;20.3;20.4;19.8;90.0;4.1
2007-01-13;16:00;0.0;946.2;20.3;20.6;20.3;89.0;4.7
2007-01-13;17:00;0.8;860.5;20.2;20.3;20.0;92.0;2.9
2007-01-13;18:00;0.0;1224.1;21.4;21.5;20.2;84.0;3.0
2007-01-13;19:00;0.0;1150.6;21.8;21.8;21.3;82.0;3.1
2007-01-13;20:00;0.0;1223.4;21.9;22.7;21.8;80.0;4.0
2007-01-13;21:00;0.0;954.8;22.2;22.7;21.9;78.0;2.5
2007-01-13;22:00;0.0;120.5;20.8;22.2;20.8;85.0;2.0
2007-01-13;23:00;0.0;138.4;20.5;20.8;20.5;87.0;1.9
2007-01-14;00:00;0.0;147.4;20.3;20.5;20.2;89.0;1.6
2007-01-14;01:00;0.0;151.9;20.3;20.3;20.2;91.0;2.0
2007-01-14;02:00;0.6;154.2;20.1;20.4;20.0;92.0;2.1
2007-01-14;03:00;0.2;155.3;19.8;20.1;19.8;92.0;2.2
2007-01-14;04:00;0.0;155.9;19.8;19.9;19.8;91.0;2.5
2007-01-14;05:00;0.0;156.2;19.8;19.8;19.7;92.0;3.1
2007-01-14;06:00;0.0;156.3;19.6;19.8;19.6;94.0;2.4
2007-01-14;07:00;0.0;156.4;19.5;19.8;19.5;94.0;2.0
2007-01-14;08:00;0.0;156.4;19.8;19.8;19.5;93.0;2.9
2007-01-14;09:00;0.0;156.4;19.8;19.9;19.7;93.0;3.0
2007-01-14;10:00;0.0;156.4;20.2;20.2;19.7;92.0;3.0
2007-01-14;11:00;0.2;474.7;21.0;21.0;20.1;89.0;3.9
2007-01-14;12:00;0.0;828.6;21.6;21.8;21.0;84.0;3.9
2007-01-14;13:00;0.0;1035.3;22.2;22.6;21.6;80.0;4.2
2007-01-14;14:00;0.0;1682.2;22.7;22.9;22.0;79.0;4.6
2007-01-14;15:00;0.0;1786.0;23.3;23.7;22.5;76.0;5.3
2007-01-14;16:00;8.0;1057.5;22.4;23.4;19.4;87.0;3.6
2007-01-14;17:00;0.0;1769.0;21.0;23.1;20.7;87.0;4.1
2007-01-14;18:00;0.2;1066.1;21.6;21.9;21.0;88.0;3.1
2007-01-14;19:00;1.2;705.8;19.8;21.7;19.4;90.0;3.2
2007-01-14;20:00;0.4;782.2;21.6;21.6;19.8;86.0;2.3
2007-01-14;21:00;0.0;455.7;22.1;22.1;21.6;84.0;2.8
2007-01-14;22:00;2.4;49.8;18.8;22.1;18.6;93.0;2.6
2007-01-14;23:00;1.4;66.4;18.8;18.9;18.8;94.0;2.0
2007-01-15;00:00;0.0;74.6;19.1;19.2;18.8;94.0;2.3
2007-01-15;01:00;0.2;78.8;19.2;19.2;19.1;95.0;3.1
2007-01-15;02:00;0.0;80.8;19.3;19.3;19.2;95.0;2.8
2007-01-15;03:00;1.0;81.8;19.1;19.4;19.1;95.0;3.1
2007-01-15;04:00;0.4;82.4;19.0;19.2;19.0;95.0;2.7
2007-01-15;05:00;5.2;82.6;18.6;19.0;18.5;96.0;1.8
2007-01-15;06:00;0.8;82.8;18.8;18.8;18.6;96.0;1.6
2007-01-15;07:00;0.0;82.8;18.8;18.9;18.8;96.0;2.0
2007-01-15;08:00;0.0;82.8;18.8;18.9;18.8;96.0;2.9
2007-01-15;09:00;0.0;82.8;18.7;18.8;18.6;96.0;2.8
2007-01-15;10:00;0.0;82.9;19.1;19.1;18.6;95.0;2.7
2007-01-15;11:00;0.0;411.2;19.8;19.8;19.1;91.0;3.1
2007-01-15;12:00;0.0;1322.7;21.7;21.7;19.8;83.0;3.9
2007-01-15;13:00;0.0;1676.2;22.0;22.2;21.6;79.0;4.5
2007-01-15;14:00;0.0;1773.6;23.3;23.3;22.0;75.0;3.9
2007-01-15;15:00;0.0;2527.8;24.5;24.9;23.3;71.0;4.1
2007-01-15;16:00;0.0;3207.2;26.2;26.3;24.3;64.0;3.7
