Data;Hora UTC; Precipitacao;Radiacao;Temperatura;Temperatura Maxima;Temperatura Minima;Umidade do Ar;Vento Velocidade
2017-01-01;00:00;0;-9999;22.0;23.2;21.8;60;1.5
2017-01-01;01:00;0;-9999;18.4;22.0;18.4;68;0.9
2017-01-01;02:00;0;-9999;17.7;18.4;17.1;67;1.3
2017-01-01;03:00;0;-9999;17.9;18.6;17.4;67;0.7
2017-01-01;04:00;0;-9999;17.1;18.5;17.0;67;0.9
2017-01-01;05:00;0;-9999;17.2;17.6;17.0;65;0.2
2017-01-01;06:00;0;-9999;17.5;18.6;17.1;64;0.4
2017-01-01;07:00;0;-9999;17.1;17.5;16.3;72;0.6
2017-01-01;08:00;0;-9999;17.3;17.8;17.0;77;0.2
2017-01-01;09:00;0;1,5;16.4;17.5;16.4;74;0.5
2017-01-01;10:00;0;412;21.6;21.6;16.2;56;1.1
2017-01-01;11:00;0;1268,7;24.1;24.2;21.6;43;2.6
2017-01-01;12:00;0;2142,5;25.6;25.8;23.8;39;2.8
2017-01-01;13:00;0;2250,8;26.9;26.9;24.9;36;2.1
2017-01-01;14:00;0;3317,9;26.8;27.3;26.1;33;2.8
2017-01-01;15:00;0;2728,1;27.4;27.4;26.1;33;0.9
2017-01-01;16:00;0;3066,5;28.2;28.8;27.0;27;1.5
2017-01-01;17:00;0;2516,9;28.0;29.3;27.6;30;0.8
2017-01-01;18:00;0;1984,5;29.1;29.2;27.4;28;1.3
2017-01-01;19:00;0;2445,2;28.2;29.5;28.2;30;1.3
2017-01-01;20:00;0;453,2;27.0;28.2;27.0;33;1.3
2017-01-01;21:00;0;467,3;27.9;28.0;26.6;30;1.3
2017-01-01;22:00;0;167,7;26.1;27.8;26.1;35;2.3
2017-01-01;23:00;0;-9999;23.4;26.1;23.4;51;1.4
2017-01-02;00:00;0;-9999;21.1;23.3;21.1;60;1.2
2017-01-02;01:00;0;-9999;20.3;21.4;20.0;63;1.1
2017-01-02;02:00;0;-9999;19.2;20.3;18.9;71;0.6
2017-01-02;03:00;0;-9999;19.4;19.4;18.5;69;0.7
2017-01-02;04:00;0;-9999;19.1;19.7;19.1;70;0.7
2017-01-02;05:00;0;-9999;18.4;19.5;18.4;70;1.1
2017-01-02;06:00;0;-9999;18.2;18.7;18.0;73;0.2
2017-01-02;07:00;0;-9999;18.3;18.3;18.1;72;1.4
2017-01-02;08:00;0;-9999;17.4;18.3;17.1;76;0.3
2017-01-02;09:00;0;-9999;17.2;17.5;17.1;77;1.1
2017-01-02;10:00;0;242,9;20.3;20.3;17.0;74;0.7
2017-01-02;11:00;0;1090,2;24.9;25.1;20.3;46;0.8
2017-01-02;12:00;0;1997,7;26.6;26.9;24.8;40;0.9
2017-01-02;13:00;0;2728,1;27.9;28.0;26.6;40;2.1
2017-01-02;14:00;0;3379,8;28.4;28.5;27.4;35;2.2
2017-01-02;15:00;0;3339,7;28.6;29.6;28.2;30;1.9
2017-01-02;16:00;0;2905,5;28.1;29.7;28.1;35;1.9
2017-01-02;17:00;0;1619,6;28.8;29.7;28.1;33;1.2
2017-01-02;18:00;0;768,1;28.6;28.8;28.1;34;0.7
2017-01-02;19:00;0;1107,5;28.3;28.9;28.2;38;2.0
2017-01-02;20:00;0;761,6;27.7;28.9;27.7;42;1.2
2017-01-02;21:00;0;341,7;27.4;27.7;27.1;41;1.8
2017-01-02;22:00;0;91;25.0;27.4;25.0;52;1.0
2017-01-02;23:00;0;-9999;24.8;25.1;24.1;51;1.6
2017-01-03;00:00;0;-9999;23.0;24.9;22.9;57;0.9
2017-01-03;01:00;0;-9999;22.9;23.0;22.4;58;1.0
2017-01-03;02:00;0;-9999;20.5;22.9;20.5;71;0.3
