Data;Hora UTC; Precipitacao;Radiacao;Temperatura;Temperatura Maxima;Temperatura Minima;Umidade do Ar;Vento Velocidade
2021-01-01;00:00;0.0;298.2;20.9;22.4;20.8;73.0;0.8
2021-01-01;01:00;0.0;298.2;20.5;21.1;19.5;78.0;1.5
2021-01-01;02:00;0.0;298.2;19.6;21.4;19.6;80.0;1.1
2021-01-01;03:00;0.0;298.2;19.4;20.1;19.3;84.0;0.6
2021-01-01;04:00;0.0;298.2;18.7;19.4;18.6;86.0;0.7
2021-01-01;05:00;0.0;298.2;21.0;21.0;18.5;73.0;2.3
2021-01-01;06:00;0.0;298.2;19.4;21.1;19.4;81.0;0.9
2021-01-01;07:00;0.0;298.2;18.5;19.4;18.3;87.0;1.3
2021-01-01;08:00;0.0;298.2;18.9;19.0;17.9;85.0;0.5
2021-01-01;09:00;0.0;298.2;18.3;19.7;18.3;87.0;0.6
2021-01-01;10:00;0.0;298.2;20.2;20.2;18.0;83.0;0.8
2021-01-01;11:00;0.0;1203.7;23.2;23.4;20.2;69.0;2.3
2021-01-01;12:00;0.0;1664.9;24.9;24.9;23.1;65.0;2.7
2021-01-01;13:00;0.0;2851.7;25.9;26.3;24.4;52.0;2.2
2021-01-01;14:00;0.0;3115.7;27.0;27.0;25.1;50.0;3.2
2021-01-01;15:00;0.0;2970.1;28.1;28.1;25.9;48.0;1.5
2021-01-01;16:00;0.0;3528.2;28.8;29.2;26.8;41.0;1.8
2021-01-01;17:00;0.0;3372.1;28.5;30.0;28.1;41.0;2.3
2021-01-01;18:00;1.2;777.3;21.3;29.3;20.7;78.0;2.5
2021-01-01;19:00;0.2;700.5;23.0;23.1;21.3;63.0;1.3
2021-01-01;20:00;0.0;238.3;21.8;23.0;21.5;67.0;2.3
2021-01-01;21:00;0.0;125.0;21.8;22.0;21.7;62.0;2.0
2021-01-01;22:00;0.0;19.1;20.8;21.9;20.8;69.0;1.0
2021-01-01;23:00;0.0;83.2;20.7;21.9;19.9;66.0;3.4
2021-01-02;00:00;0.0;115.2;18.9;20.7;18.9;81.0;3.5
2021-01-02;01:00;0.0;131.2;18.5;18.9;18.5;81.0;3.0
2021-01-02;02:00;0.0;139.2;18.8;18.8;18.4;79.0;1.4
2021-01-02;03:00;0.0;143.2;18.5;18.9;18.5;80.0;0.9
2021-01-02;04:00;0.0;145.2;19.0;19.0;18.3;77.0;2.0
2021-01-02;05:00;0.0;146.2;18.4;19.0;18.2;79.0;0.4
2021-01-02;06:00;0.0;146.8;18.4;18.8;17.7;81.0;1.1
2021-01-02;07:00;0.0;147.0;18.8;18.8;17.5;75.0;1.5
2021-01-02;08:00;0.0;147.2;17.9;19.1;17.9;86.0;1.0
2021-01-02;09:00;0.0;147.2;18.6;18.6;17.6;84.0;1.4
2021-01-02;10:00;0.0;147.3;19.7;19.7;18.7;71.0;2.8
2021-01-02;11:00;0.0;944.1;20.0;21.2;19.7;72.0;3.8
2021-01-02;12:00;0.0;1748.5;21.8;21.8;20.0;70.0;3.4
2021-01-02;13:00;0.0;3042.3;23.7;24.2;21.8;61.0;2.7
2021-01-02;14:00;0.0;2484.4;24.6;25.3;23.5;56.0;2.6
2021-01-02;15:00;0.0;2585.8;25.9;26.0;24.6;55.0;2.1
2021-01-02;16:00;0.0;2554.2;26.8;26.8;25.6;49.0;1.3
2021-01-02;17:00;0.0;3069.8;27.8;28.3;26.7;44.0;2.0
2021-01-02;18:00;0.0;2697.2;27.0;29.1;27.0;48.0;1.6
2021-01-02;19:00;0.2;414.3;22.5;27.0;20.4;62.0;3.8
2021-01-02;20:00;2.6;359.6;21.5;24.1;21.4;79.0;1.7
2021-01-02;21:00;0.2;232.2;20.9;22.4;20.9;85.0;2.6
2021-01-02;22:00;1.4;27.3;19.4;20.9;19.4;92.0;0.5
2021-01-02;23:00;0.2;90.4;20.3;20.3;19.4;85.0;1.7
2021-01-03;00:00;0.0;122.0;19.4;20.6;19.3;93.0;1.1
2021-01-03;01:00;0.0;137.8;19.7;19.9;19.4;93.0;0.5
2021-01-03;02:00;0.0;145.7;19.6;19.8;19.4;93.0;1.3
2021-01-03;03:00;0.2;149.6;19.5;19.8;19.3;94.0;0.9
2021-01-03;04:00;0.2;151.6;19.5;20.0;19.4;89.0;2.2
2021-01-03;05:00;0.4;152.6;18.5;19.5;18.5;93.0;2.1
2021-01-03;06:00;0.6;153.1;18.8;18.8;18.4;91.0;1.7
2021-01-03;07:00;0.0;153.4;18.4;18.8;18.3;94.0;1.1
2021-01-03;08:00;0.0;153.5;18.5;18.6;18.2;94.0;1.8
2021-01-03;09:00;0.0;153.6;18.5;18.5;17.9;93.0;1.9
2021-01-03;10:00;0.0;153.6;20.3;20.3;18.2;83.0;1.0
2021-01-03;11:00;0.0;1072.2;22.4;22.5;20.3;72.0;2.7
2021-01-03;12:00;0.0;1981.9;24.3;24.3;22.4;67.0;2.4
2021-01-03;13:00;0.0;2813.4;25.3;25.6;24.2;61.0;3.4
2021-01-03;14:00;0.0;3458.4;26.9;27.0;25.3;54.0;3.3
2021-01-03;15:00;0.0;3494.9;26.8;27.2;25.7;52.0;2.8
2021-01-03;16:00;0.0;2853.4;28.8;28.8;26.2;52.0;3.6
2021-01-03;17:00;0.0;2118.6;28.9;29.1;26.8;50.0;3.7
2021-01-03;18:00;0.0;1878.9;27.8;29.0;27.0;50.0;2.8
2021-01-03;19:00;0.0;1717.3;27.3;29.3;27.3;48.0;3.5
2021-01-03;20:00;2.2;330.5;19.5;27.4;19.5;87.0;5.1
2021-01-03;21:00;25.8;33.2;18.6;19.5;17.8;96.0;3.3
2021-01-03;22:00;4.0;1.6;18.2;18.7;17.9;92.0;1.9
2021-01-03;23:00;0.4;16.5;18.4;18.7;18.2;92.0;1.1
2021-01-04;00:00;0.4;24.0;18.4;18.7;18.3;88.0;2.2
2021-01-04;01:00;0.2;27.7;18.2;18.5;17.9;91.0;3.2
2021-01-04;02:00;0.0;29.6;18.3;18.3;18.0;90.0;2.8
2021-01-04;03:00;0.0;30.5;18.4;18.4;17.8;90.0;1.8
2021-01-04;04:00;0.0;31.0;18.1;18.6;18.0;90.0;3.6
2021-01-04;05:00;0.0;31.2;18.1;18.1;17.9;94.0;3.4
2021-01-04;06:00;0.0;31.3;18.0;18.2;18.0;93.0;4.6
2021-01-04;07:00;0.0;31.4;17.8;18.0;17.8;93.0;5.1
2021-01-04;08:00;0.0;31.4;17.9;18.0;17.8;91.0;4.2
2021-01-04;09:00;0.0;31.4;17.9;18.1;17.9;91.0;3.8
2021-01-04;10:00;0.0;31.4;18.0;18.1;17.9;91.0;2.8
2021-01-04;11:00;0.0;156.5;18.4;18.4;18.0;84.0;2.9
2021-01-04;12:00;0.0;325.4;19.8;19.8;18.4;79.0;1.0
2021-01-04;13:00;0.0;937.5;20.8;20.9;19.7;72.0;1.3
2021-01-04;14:00;0.0;1329.6;21.8;21.8;20.6;70.0;1.5
2021-01-04;15:00;0.0;1636.2;22.9;23.1;21.4;67.0;1.6
2021-01-04;16:00;0.0;3154.7;23.9;24.7;22.9;59.0;1.5
2021-01-04;17:00;0.0;2255.8;24.4;25.2;23.9;61.0;2.0
2021-01-04;18:00;0.0;1592.6;24.2;25.0;23.9;62.0;2.1
2021-01-04;19:00;0.0;919.6;23.2;24.4;23.2;67.0;1.4
2021-01-04;20:00;11.0;403.4;21.2;23.2;18.7;90.0;1.2
2021-01-04;21:00;0.0;576.1;22.0;22.2;21.2;78.0;1.5
2021-01-04;22:00;0.0;235.5;20.7;22.0;20.7;86.0;1.3
2021-01-04;23:00;0.0;185.0;20.0;20.6;19.4;89.0;1.3
2021-01-05;00:00;0.0;159.7;18.6;20.0;18.4;95.0;0.4
2021-01-05;01:00;0.0;147.0;18.4;18.8;18.3;95.0;0.9
2021-01-05;02:00;0.0;140.7;18.3;18.8;18.3;94.0;0.8
2021-01-05;03:00;0.0;137.6;17.6;18.3;17.6;96.0;0.3
2021-01-05;04:00;0.0;136.0;18.3;18.6;17.4;96.0;1.2
2021-01-05;05:00;0.2;135.2;17.4;18.3;17.4;96.0;0.7
2021-01-05;06:00;0.0;134.8;18.2;18.3;17.4;96.0;1.2
2021-01-05;07:00;0.0;134.6;17.3;18.2;16.8;96.0;1.2
2021-01-05;08:00;0.0;134.5;16.7;18.1;16.6;95.0;0.5
2021-01-05;09:00;0.0;134.4;16.6;17.3;16.1;96.0;0.4
2021-01-05;10:00;0.0;134.4;18.6;18.7;16.6;93.0;1.6
2021-01-05;11:00;0.0;809.4;21.7;21.7;18.6;81.0;1.5
2021-01-05;12:00;0.0;2051.9;23.0;23.3;21.4;71.0;2.5
2021-01-05;13:00;0.0;2805.1;24.1;24.4;23.0;62.0;2.6
2021-01-05;14:00;0.0;3350.8;26.0;26.0;24.1;57.0;2.5
2021-01-05;15:00;0.0;3826.5;26.5;26.9;25.6;51.0;2.2
2021-01-05;16:00;0.0;2493.4;26.5;27.3;26.4;48.0;1.1
2021-01-05;17:00;0.0;1338.2;26.6;27.3;26.1;46.0;1.1
2021-01-05;18:00;0.0;2492.4;27.0;28.0;26.4;50.0;2.0
2021-01-05;19:00;0.0;2932.7;28.3;28.4;27.0;48.0;2.6
2021-01-05;20:00;0.0;1057.7;27.7;28.6;26.9;47.0;2.3
2021-01-05;21:00;0.0;1026.2;26.5;28.1;26.5;52.0;3.1
2021-01-05;22:00;0.0;90.0;25.2;26.5;25.0;59.0;2.4
2021-01-05;23:00;0.0;166.1;24.1;25.2;24.1;63.0;1.6
2021-01-06;00:00;0.0;204.1;23.6;24.1;23.3;66.0;2.1
2021-01-06;01:00;0.0;223.2;23.0;23.7;23.0;68.0;1.5
2021-01-06;02:00;0.0;232.7;21.4;23.1;21.2;78.0;1.2
2021-01-06;03:00;0.0;237.4;19.7;21.4;19.6;88.0;1.3
2021-01-06;04:00;0.0;239.8;21.9;21.9;19.4;75.0;1.5
2021-01-06;05:00;0.0;241.0;21.7;22.0;21.5;76.0;1.6
2021-01-06;06:00;0.0;241.6;18.6;21.7;18.6;90.0;1.0
2021-01-06;07:00;0.0;241.9;18.6;20.4;18.5;91.0;1.1
2021-01-06;08:00;0.0;242.0;18.4;18.6;18.0;93.0;0.9
