Data;Hora UTC; Precipitacao;Radiacao;Temperatura;Temperatura Maxima;Temperatura Minima;Umidade do Ar;Vento Velocidade
2000-05-07;12:00;0.0;1506.0;22.6;22.6;20.7;61.0;1.8
2000-05-07;13:00;0.0;2230.0;24.2;24.2;22.5;55.0;2.7
2000-05-07;14:00;0.0;2675.0;25.0;25.5;24.3;51.0;2.0
2000-05-07;15:00;0.0;2915.0;26.2;27.4;25.0;44.0;2.5
2000-05-07;16:00;0.0;2523.0;26.7;27.1;25.5;46.0;2.4
2000-05-07;17:00;0.0;2435.0;26.6;27.4;25.9;45.0;1.8
2000-05-07;18:00;0.0;2530.0;28.0;28.3;26.8;38.0;1.8
2000-05-07;19:00;0.0;1412.0;26.6;28.1;26.6;41.0;1.1
2000-05-07;20:00;0.0;540.0;25.8;27.4;25.8;44.0;1.5
2000-05-07;21:00;0.0;34.0;24.1;25.8;23.6;51.0;1.3
2000-05-07;22:00;0.0;51.0;23.2;24.1;23.2;51.0;1.3
2000-05-07;23:00;0.0;59.5;22.5;23.3;22.5;54.0;1.0
2000-05-08;00:00;0.0;63.8;21.4;22.5;21.3;58.0;0.3
2000-05-08;01:00;0.0;65.9;21.1;21.6;21.1;61.0;1.5
2000-05-08;02:00;0.0;67.0;19.8;21.0;19.1;64.0;1.5
2000-05-08;03:00;0.0;67.5;19.1;19.8;18.7;67.0;1.0
2000-05-08;04:00;0.0;67.8;18.9;19.4;18.6;68.0;1.4
2000-05-08;05:00;0.0;67.9;18.3;18.9;18.2;73.0;0.9
2000-05-08;06:00;0.0;68.0;18.4;18.5;18.1;74.0;1.5
2000-05-08;07:00;0.0;68.0;17.7;18.5;17.6;80.0;1.5
2000-05-08;08:00;0.0;68.0;17.2;17.8;16.5;84.0;1.9
2000-05-08;09:00;0.0;68.0;17.2;17.4;17.2;85.0;1.8
2000-05-08;10:00;0.0;68.0;18.1;18.1;17.1;82.0;1.5
2000-05-08;11:00;0.0;676.0;20.0;20.0;18.1;77.0;2.5
2000-05-08;12:00;0.0;1497.0;21.9;21.9;20.0;71.0;4.0
2000-05-08;13:00;0.0;2216.0;23.6;23.7;22.0;63.0;4.0
2000-05-08;14:00;0.0;2740.0;25.6;25.6;23.5;53.0;3.7
2000-05-08;15:00;0.0;3047.0;26.3;26.3;24.9;47.0;3.3
2000-05-08;16:00;0.0;3126.0;27.1;27.1;26.0;38.0;2.6
2000-05-08;17:00;0.0;2855.0;27.5;28.0;26.4;35.0;2.3
2000-05-08;18:00;0.0;2502.0;28.0;28.2;27.1;36.0;2.5
2000-05-08;19:00;0.0;1633.0;27.2;28.1;26.5;40.0;2.7
2000-05-08;20:00;0.0;908.0;26.2;27.5;26.2;42.0;1.8
2000-05-08;21:00;0.0;138.0;24.4;26.2;24.4;48.0;2.0
2000-05-08;22:00;0.0;99.5;23.1;24.3;23.0;53.0;1.5
2000-05-08;23:00;0.0;80.2;22.4;23.3;22.4;53.0;1.9
2000-05-09;00:00;0.0;70.6;22.2;22.7;22.2;54.0;1.3
2000-05-09;01:00;0.0;65.8;19.1;22.1;19.0;65.0;0.2
2000-05-09;02:00;0.0;63.4;19.3;19.8;19.0;71.0;0.5
2000-05-09;03:00;0.0;62.2;18.8;19.6;18.7;71.0;0.5
2000-05-09;04:00;0.0;61.6;19.1;19.1;18.5;68.0;0.0
2000-05-09;05:00;0.0;61.3;18.7;19.2;17.9;69.0;0.0
